smiles,name,id,inchi_key,atc
C(C1CN2CCC1CC2)N1C2CCCCC2SC2CCCCC12,levomequitazine,BRD-A67616246,HOKDBMAJZXIPGC-UHFFFAOYSA-N,
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,levonorgestrel,BRD-K35189033,WWYNJERNGUHSAO-XUDSTZEESA-N,G03AC03
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,levonorgestrel,BRD-K35189033,WWYNJERNGUHSAO-XUDSTZEESA-N,G03AD01
C[C@@H]1CC(=O)NN=C1C1CCC(NN=C(C#N)C#N)CC1,levosimendan,BRD-K03095347,WHXMKTBCFHIYNQ-SECBINFHSA-N,C01CX08
N[C@@H](CC1CC(I)C(OC2CC(I)C(O)C(I)C2)C(I)C1)C(O)=O,levothyroxine,BRD-K30685142,XUIIKFGFIJCVMT-LBPRGKRZSA-N,
COC(=O)NC(C)CNC1NCCC(N1)-C1CN(NC1-C1CC(CL)CC(NS(C)(=O)=O)C1F)C(C)C,LGX-818,BRD-A56085258,CMJCXYNUCSMDBY-UHFFFAOYSA-N,
NC(=O)N1C2CCCCC2CC(O)C2CCCCC12,licarbazepine,BRD-A22642447,BMPDWHIDQYTSHX-UHFFFAOYSA-N,
COC1CC(O)C(CC1C=CC(=O)C1CCC(O)CC1)C(C)(C)C=C,licochalcone-a,BRD-K26011976,KAZSKMJFUPEHHW-UHFFFAOYSA-N,
CNC(=N)NC(=O)NC1C(C)CCCC1C,lidamidine,BRD-K68693535,RRHJHSBDJDZUGL-UHFFFAOYSA-N,
CCN(CC)CC(=O)NC1C(C)CCCC1C,lidocaine,BRD-K52662033,NNJVILVZKWQKPM-UHFFFAOYSA-N,N01BB02
CCN(CC)CC(=O)NC1C(C)CCCC1C,lidocaine,BRD-K52662033,NNJVILVZKWQKPM-UHFFFAOYSA-N,S01HA07
CCN(CC)CC(=O)NC1C(C)CCCC1C,lidocaine,BRD-K52662033,NNJVILVZKWQKPM-UHFFFAOYSA-N,R02AD02
CCN(CC)CC(=O)NC1C(C)CCCC1C,lidocaine,BRD-K52662033,NNJVILVZKWQKPM-UHFFFAOYSA-N,C01BB01
CCN(CC)CC(=O)NC1C(C)CCCC1C,lidocaine,BRD-K52662033,NNJVILVZKWQKPM-UHFFFAOYSA-N,S02DA01
CCN(CC)CC(=O)NC1C(C)CCCC1C,lidocaine,BRD-K52662033,NNJVILVZKWQKPM-UHFFFAOYSA-N,D04AB01
CCN(CC)CC(=O)NC1C(C)CCCC1C,lidocaine,BRD-K52662033,NNJVILVZKWQKPM-UHFFFAOYSA-N,C05AD01
CC1CCCC(C)C1NC(=O)CN1CCN(CCCC(C2CCC(F)CC2)C2CCC(F)CC2)CC1,lidoflazine,BRD-K62996583,ZBIAKUMOEKILTF-UHFFFAOYSA-N,C08EX01
CC#CCN1C(NC2N(C)C(=O)N(CC3NC(C)C4CCCCC4N3)C(=O)C12)N1CCC[C@@H](N)C1,linagliptin,BRD-K96550715,LTXREWYXXSTFRX-QGZVFWFLSA-N,A10BH05
CC(=O)NC[C@H]1CN(C(=O)O1)C1CCC(N2CCOCC2)C(F)C1,linezolid,BRD-K66876909,TYZROVQLWOKYKF-ZDUSSCGKSA-N,J01XX08
CC1CCC(F)C(NC(=O)NC2CCC(CC2)-C2CCCC3[NH]NC(N)C23)C1,linifanib,BRD-K99749624,MPVGZUGXCQEXTM-UHFFFAOYSA-N,
O=C1N(C2CCCCC2C1(CC1CCNCC1)CC1CCNCC1)C1CCCCC1,linopirdine,BRD-K59332007,YEJCDKJIEMIWRQ-UHFFFAOYSA-N,N06BX09
N=C1C[N+]([N-]O1)N1CCOCC1,linsidomine,BRD-K72922393,FKDHHVKWGRFRTG-UHFFFAOYSA-N,C01DX18
C[C@@]1(O)C[C@@H](C1)C1NC(-C2CCC3CCC(NC3C2)-C2CCCCC2)C2C(N)NCCN12,linsitinib,BRD-K86118762,PKCDDUHJAFVJJB-VLZXCDOPSA-N,
C[C@@]1(O)CC(C1)C1NC(-C2CCC3CCC(NC3C2)-C2CCCCC2)C2C(N)NCCN12,linsitinib,BRD-K07667918,PKCDDUHJAFVJJB-FQFBAAABSA-N,
COC1CCCC(N1)N(C)C(=S)OC1CCC2CCCCC2C1,liranaftate,BRD-K35775715,VPHPQNGOVQYUMG-UHFFFAOYSA-N,
CS(=O)(=O)OC1CCC2C(NC(N)=O)C(OC2C1)C(=O)C1CCC(CL)CC1CL,lirimilast,BRD-K31339321,YPFLFUJKZDAXRA-UHFFFAOYSA-N,
NCCCC[C@H](N[C@@H](CCC1CCCCC1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,lisinopril,BRD-K67966701,RLAWWYSOJDYHDC-BZSNNMDCSA-N,C09AA03
CC(O)CCCCN1C(=O)N(C)C2NCN(C)C2C1=O,lisofylline,BRD-A05334458,NSMXQKNUPPXBRG-UHFFFAOYSA-N,
OC(=O)C1CCCCC1NC1CC(CL)CCC1C(O)=O,lobenzarit,BRD-K55847762,UGDPYGKWIHHBMB-UHFFFAOYSA-N,
OC(=O)C(=O)NC1CC(CC(NC(=O)C(O)=O)C1CL)C#N,lodoxamide,BRD-K66937583,RVGLGHVJXCETIO-UHFFFAOYSA-N,S01GX05
CC(OC1C(CL)CCCC1CL)C1=NCCN1,lofexidine,BRD-A02990301,KSMAGQUYOIHWFS-UHFFFAOYSA-N,N07BC04
NC1NC(OCC2CC(BR)CS2)C2[NH]CNC2N1,lomeguatrib,BRD-K27955832,JUJPKFNFCWJBCX-UHFFFAOYSA-N,
COC1CCC(CN2CCN(CC2)C(C2CCC(F)CC2)C2CCC(F)CC2)C(OC)C1OC,lomerizine,BRD-K62858456,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,
FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2CCCCC2-C2CCC(CC2)C(F)(F)F)C2CCCCC2-C2CCCCC12,lomitapide,BRD-K92213669,MBBCVAKAJPKAKM-UHFFFAOYSA-N,C10AX12
NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2C3NCC(BR)CC3CCC3CC(CL)CC(BR)C23)CC1,lonafarnib,BRD-K41599323,DHMTURDWPRKSOA-RUZDIDTESA-N,
OC(=O)C1NN(CC2CCC(CL)CC2CL)C2CCCCC12,lonidamine,BRD-K78513633,WDRYRZXSPDWGEB-UHFFFAOYSA-N,L01XX07
CN(C)C(=O)C(CCN1CCC(O)(CC1)C1CCC(CL)CC1)(C1CCCCC1)C1CCCCC1,loperamide,BRD-K61250553,RDOIQAHITMMDAJ-UHFFFAOYSA-N,A07DA03
CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)COC1C(C)CCCC1C)CC1CCCCC1,lopinavir,BRD-K99451608,KJHKTHWMRKYKJE-SUGCFTRWSA-N,
CCOC(=O)N1CCC(CC1)=C1C2CCC(CL)CC2CCC2CCCNC12,loratadine,BRD-K82795137,JCCNYMKQOSZNPW-UHFFFAOYSA-N,R06AX13
OC1N=C(C2CCCCC2CL)C2CC(CL)CCC2NC1=O,lorazepam,BRD-A11990600,DIWRORZWFLOCLC-UHFFFAOYSA-N,N05BA06
C[C@H]1CNCCC2CCC(CL)CC12,lorcaserin,BRD-K55013654,XTTZERNUQAFMOF-QMMMGPOBSA-N,A08AA11
CCCCCN(CCCCC)C(=O)C(CCC(O)=O)NC(=O)C1CCC(CL)C(CL)C1,lorglumide,BRD-A29854054,IEKOTSCYBBDIJC-UHFFFAOYSA-N,
CCCCC1NC(CL)C(CO)N1CC1CCC(CC1)-C1CCCCC1-C1NNN[NH]1,losartan,BRD-K76205745,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,C09CA01
CC1C(F)CC(CC1-C1CCC(CN1)C(=O)NCC(C)(C)C)C(=O)NC1CC1,losmapimod,BRD-K56195681,KKYABQBFGDZVNQ-UHFFFAOYSA-N,
CC(C(O)=O)C1CCC(CC2CCCC2=O)CC1,loxoprofen,BRD-A43082555,YMBXTVYHTMGZDW-UHFFFAOYSA-N,
CNC(=O)C1CCCC2CC(CCC12)OC1CCNC2CC(OCC3(N)CC3)C(OC)CC12,lucitanib,BRD-K31309378,CUDVHEFYRIWYQD-UHFFFAOYSA-N,
CLC1CCC([C@@H]2CS\C(S2)=C(\C#N)N2CCNC2)C(CL)C1,luliconazole,BRD-K71058253,YTAOBBFIOAEMLL-REQDGWNSSA-N,D01AC18
CC1CCC(NC(=O)C2(CC2)C2CCC3OC(F)(F)OC3C2)NC1-C1CCCC(C1)C(O)=O,lumacaftor,BRD-K69236721,UFSKUSARDNFIRC-UHFFFAOYSA-N,
O=C1CCCC2C3CC(CN12)[C@@H]1CCCCN1C3,lupanine,BRD-A92826379,JYIJIIVLEOETIQ-RFPFOJJUSA-N,
O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1NSC2CCCCC12,lurasidone,BRD-K51143828,PQXKDMSYBGKCJA-CVTJIBDQSA-N,N05AE05
OC1CC(O)C2C(C1)OC(CC2=O)-C1CCC(O)C(O)C1,luteolin,BRD-K05236810,IQPNAANSBPBGFQ-UHFFFAOYSA-N,
COC1CCCC(C1)-C1CCC(CC1)[C@@H](OC1CC(NC(N)N1)-C1CCC(C[C@H](N)C(O)=O)CC1)C(F)(F)F,LX-1031,BRD-K32101625,XNMUICFMGGQSMZ-WIOPSUGQSA-N,
FC1CCC(CC1)-C1N(CC2CCC(F)CC2CL)NC2C(CCCC12)C(F)(F)F,LXR-623,BRD-K54520417,KYWWJENKIMRJBI-UHFFFAOYSA-N,
FC1CC2CN(CCN3CC(C4=C(C(=O)NC4=O)C4CNC5CCCCN45)C(C1)C23)C(=O)N1CCCCC1,LY-2090314,BRD-K78055238,HRJWTAWVFDCTGO-UHFFFAOYSA-N,
OC(=O)[C@@H]1C[C@H]2C[C@@H](CCC3NN[NH]N3)CC[C@H]2CN1,LY-215490,BRD-K34313798,ZXFRFPSZAKNPQQ-YTWAJWBKSA-N,
CC1CCCC(N1)-C1NN2CCCC2C1-C1CCNC2CCC(CC12)C(N)=O,LY-2157299,BRD-K78118466,IVRXNBXKWIJUQB-UHFFFAOYSA-N,
CC(C)(C)CN1C(N)NC2CCC(NC12)-C1[NH]C(NC1-C1CCC(F)CC1)C(C)(C)C,LY-2228820,BRD-K59227464,XPPBBJCBDOEXDN-UHFFFAOYSA-N,
CCCC(CCC)C(=O)NC1CCN([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)C(=O)N1,LY-2334737,BRD-K04993719,MEOYFIHNRBNEPI-UXIGCNINSA-N,
CC1CNC(NC(=O)NC2CC(BR)C(C)CC2OC[C@@H]2CNCCO2)CN1,LY-2603618,BRD-K14109347,SYYBDNPGDKKJDU-ZDUSSCGKSA-N,
CC1CC(NC2CC(CN3CCOCC3)C3NC(C)C(CC4CCC(CL)CC4F)N3N2)[NH]N1,LY-2784544,BRD-K25630527,SQSZANZGUXWJEA-UHFFFAOYSA-N,
CC1CCC(C(=O)NC2CCC(OC3CC4CNN(C)C4CC3-C3CN[NH]C3)C(F)C2)C(=O)N1-C1CCC(F)CC1,LY-2801653,BRD-K18961567,QHADVLVFMKEIIP-UHFFFAOYSA-N,
C[C@]1(CCSC(N)=N1)C1CC(C(F)CC1F)-C1CNCNC1,LY-2811376,BRD-K94534639,MJQMRGWYPNIERM-HNNXBMFYSA-N,
C[C@@H](OC1CCC2[NH]NC(\C=C\C3CNN(CCO)C3)C2C1)C1C(CL)CNCC1CL,LY-2874455,BRD-K17203476,GKJCVYLDJWTWQU-CXLRFSCWSA-N,
NC1=N[C@]2(COC[C@@H]2CS1)C1CC(NC(=O)C2CCC(F)CN2)CCC1F,LY-2886721,BRD-K17953908,NIDRNVHMMDAAIK-MGNBDDOMSA-N,
O=C1CC(OC2C(CCCC12)-C1CCCCC1)N1CCOCC1,LY-294002,BRD-K27305650,CZQHHVNHHHRRDU-UHFFFAOYSA-N,
CCCNS(=O)(=O)NC1NCNC(OCCOC2NCC(BR)CN2)C1-C1CCC(BR)CC1,macitentan,BRD-K48812570,JGCMEBMXRHSZKX-UHFFFAOYSA-N,C02KX04
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,malotilate,BRD-K97884852,YPIQVCUJEKAZCP-UHFFFAOYSA-N,
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,mannitol-D,BRD-K66035042,FBPFZTCFMRRESA-JGWLITMVSA-N,
CCCC[C@@H](C)\C=C(C)\C=C(/C)C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2C(=O)CCC2=O)[C@@H]2OC2C1=O,manumycin-a,BRD-A77216878,XIZGHTZLVCHYJN-YCWSEAROSA-N,
CNCCCC12CCC(C3CCCCC13)C1CCCCC21,maprotiline,BRD-K25433859,QSLMDECMDJKHMQ-UHFFFAOYSA-N,N06AA21
CC(C)C1NNC(C)N1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1CCCCC1,maraviroc,BRD-A04352665,GSNHKUDZZFZSJB-ILVMPNSOSA-N,J05AX09
CC(C)NC1NC2CC(CL)C(CL)CC2N1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,maribavir,BRD-K59524082,KJFBVJALEQWJBS-XUXIUFHCSA-N,J05AX10
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,marimastat,BRD-K21396683,OCSMOTCMPXTDND-OUAUKWLOSA-N,
CN1CCN(CC2CCC(CC2)C(=O)NC2CCC(C)C(NC3NC(CS3)-C3CCCNC3)C2)CC1,masitinib,BRD-K71035033,WJEOLQLKVOPQFV-UHFFFAOYSA-N,L01XE22
CC(CC1CCC(O)C(O)C1)C(C)CC1CCC(O)C(O)C1,masoprocol,BRD-A87130939,HCZKYJDFEPMADG-UHFFFAOYSA-N,L01XX10
[2H]C([2H])([2H])C(O)(CCO[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C)C([2H])([2H])[2H],maxacalcitol,BRD-K81332461,DTXXSJZBSTYZKE-OXMAATCFSA-N,
OC1(N2CCN=C2C2CCCCC12)C1CCC(CL)CC1,mazindol,BRD-A68464583,ZPXSCAKFGYXMGA-UHFFFAOYSA-N,A08AA05
CCC1CNC(NC1)N1CCC(CC1)C1NC(COC2CCC(CC2)-N2CNNN2)CS1,MBX-2982,BRD-K32218650,NFTMKHWBOINJGM-UHFFFAOYSA-N,
CN1C=C(C=C1C=CC(=O)NO)C=CC(=O)C2=CC(=CC=C2)F,MC1568,BRD-K94335714,QRDAPCMJAOQZSU-UHFFFAOYSA-N,
CLC1CCCC(C1)N1CCNCC1,mCPP,BRD-K75844781,VHFVKMTVMIZMIK-UHFFFAOYSA-N,
C[C@@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@]3(OC1=O)C=C[C@@H]2O,MD-920,BRD-K92758126,IXORZMNAPKEEDV-OBDJNFEBSA-N,
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COC2CCCCC2O1,MDL-73005EF,BRD-A50764878,BVMYCHKQPGEOSI-UHFFFAOYSA-N,
COC(=O)NC1NC2CCC(CC2[NH]1)C(=O)C1CCCCC1,mebendazole,BRD-K77987382,OPXLLQIJSORQAM-UHFFFAOYSA-N,P02CA01
CNC1(C)C2CCC(C2)C1(C)C,mecamylamine,BRD-A20119038,IMYZQPCYWPFTAG-UHFFFAOYSA-N,C02BB01
CC1CCCC(CN2CCN(CC2)C(C2CCCCC2)C2CCC(CL)CC2)C1,meclizine,BRD-A50311610,OCJYIGYOJCODJL-UHFFFAOYSA-N,
CC1CCC(CL)C(NC2CCCCC2C(O)=O)C1CL,meclofenamic-acid,BRD-K50398167,SBDNJUWAMKYJOX-UHFFFAOYSA-N,
CC(C1C[NH]CN1)C1CCCC(C)C1C,medetomidine,BRD-A21607826,CUHVIMMYOGQXCV-UHFFFAOYSA-N,
C[C@H]1CC2C3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CCC2[C@@]2(C)CCC(=O)C=C12,medroxyprogesterone-acetate,BRD-A61221616,PSGAAPLEWMOORI-GDXVCIIOSA-N,
C[C@H]1CC2C3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)CCC(=O)C=C12,medrysone,BRD-A20126139,GZENKSODFLBBHQ-IENIWFQZSA-N,S01BA08
OC(C1CCCCN1)C1CC(NC2C(CCCC12)C(F)(F)F)C(F)(F)F,mefloquine,BRD-A89585551,XEEQGYMUWCZPDN-UHFFFAOYSA-N,P01BC02
COC1CCC(CL)CC1C(=O)NCCC1CCC(CC1)C(O)=O,meglitinide,BRD-K51324732,SWLAMJPTOQZTAE-UHFFFAOYSA-N,
CN1C(=O)\C(C2CCCCC12)=C1\C(=O)NC2CCCCC12,meisoindigo,BRD-K14529030,QNOCRUSVMMAKSC-CCEZHUSRSA-N,
COC1CCC2[NH]CC(CCNC(C)=O)C2C1,melatonin,BRD-K97530723,DRLFMBDRBRZALE-UHFFFAOYSA-N,N05CH01
CN1C(C(=O)NC2NCC(C)S2)C(=O)C2CCCCC2S1(=O)=O,meloxicam,BRD-A84174393,ZAHQBPYQBHTECE-UHFFFAOYSA-N,M01AC06
CC1CCN(CCCC(=O)C2CCC(F)CC2)CC1,melperone,BRD-K92984783,DKMFBWQBDIGMHM-UHFFFAOYSA-N,N05AD03
CC1=CC(=O)C2CCCCC2C1=O,menadione,BRD-K78126613,MJVAVZPDRWSRRC-UHFFFAOYSA-N,B02BA02
CCN(CC)CCCC(C)NC1C2CCC(CL)CC2NC2CCC(OC)CC12,mepacrine,BRD-A45889380,GPKJTRJOBQGKQK-UHFFFAOYSA-N,P01AX05
CN1CCCC(CN2C3CCCCC3SC3CCCCC23)C1,mepazine,BRD-A82772293,CBHCDHNUZWWAPP-UHFFFAOYSA-N,
CNC(C)(C)CC1CCCCC1,mephentermine,BRD-K18194590,RXQCGGRTAILOIN-UHFFFAOYSA-N,C01CA11
CN1CCCCC1C(=O)NC1C(C)CCCC1C,mepivacaine,BRD-A03216249,INWLQCZOYSRPNW-UHFFFAOYSA-N,N01BB03
CCC1(CCCCN(C)C1)C1CCCC(O)C1,meptazinol,BRD-A02710418,JLICHNCFTLFZJN-UHFFFAOYSA-N,N02AX05
COC1CCC(CC1)CN(CCN(C)C)C1CCCCN1,mepyramine,BRD-K97564742,YECBIJXISLIIDS-UHFFFAOYSA-N,D04AA02
COC1CCC(CC1)CN(CCN(C)C)C1CCCCN1,mepyramine,BRD-K97564742,YECBIJXISLIIDS-UHFFFAOYSA-N,R06AC01
O=C(NC1CCCCC1)C1C(=O)NC(=S)NC1=O,merbarone,BRD-K45152786,JARCFMKMOFFIGZ-UHFFFAOYSA-N,
S=C1[NH]CNC2NC[NH]C12,mercaptopurine,BRD-K91601245,GLVAUDGFNGKCSF-UHFFFAOYSA-N,L01BB02
CC(C)C(=O)OC[C@H]1O[C@@H](N2CCC(N)NC2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C,mericitabine,BRD-K69726595,MLESJYFEMSJZLZ-MAAOGQSESA-N,
COC1CC(NC(=O)NC2CCCC(CNC(=O)O[C@H]3CCOC3)C2)CCC1-C1CNCO1,merimepodib,BRD-K09372874,JBPUGFODGPKTDW-SFHVURJKSA-N,
CN(C)C(=O)OC1CCC[N+](C)C1,mestinon,BRD-K69688083,RVOLLAQWKVFTGE-UHFFFAOYSA-N,
COC1CCC2C3CC[C@@]4(C)C(CC[C@@]4(O)C#C)C3CCC2C1,mestranol,BRD-A14798026,IMSSROKUHAOUJS-VYJKVFMHSA-N,
CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](CC3CN(C)C4CCCC2C34)N(C)C1,mesulergine,BRD-K91336023,JLVHTNZNKOSCNB-YSVLISHTSA-N,
CN(CS(O)(=O)=O)C1C(C)N(C)N(-C2CCCCC2)C1=O,metamizole,BRD-K76812510,LVWZTYCIRDMTEY-UHFFFAOYSA-N,
NC1NCCC(OC2CCC(NC(=O)C3C[NH]CC(-C4CCC(F)CC4)C3=O)CC2F)C1CL,metatinib,BRD-K27182532,PDYXPCKITKHFOZ-UHFFFAOYSA-N,
CSCCC(NC(=O)C(CC1CCCCC1)NC(=O)CNC(=O)CNC(=O)C(N)CC1CCC(O)CC1)C(O)=O,metenkephalin,BRD-A38218502,YFGBQHOOROIVKG-UHFFFAOYSA-N,
CN1CC(CNC(=O)OCC2CCCCC2)C[C@@H]2C1CC1CN(C)C3CCCC2C13,metergoline,BRD-A72309220,WZHJKEUHNJHDLS-STDCAVTESA-N,G02CB05
CN(C)C(=N)NC(N)=N,metformin,BRD-K79602928,XZWYZXLIPXDOLR-UHFFFAOYSA-N,A10BA02
CC(=O)N=C1SC(NN1C)S(N)(=O)=O,methazolamide,BRD-K13356952,FLOSMHQXBMRNHR-UHFFFAOYSA-N,S01EC05
CN1CC[NH]C1=S,methimazole,BRD-K54416256,PMRYVIKBURPHAH-UHFFFAOYSA-N,
CC1CCCC(N1C(=O)CCSC(C)=O)C(O)=O,methiopril,BRD-A32172948,JHFOAISYWJRTIM-UHFFFAOYSA-N,
COC1CCCCC1OCC(O)COC(N)=O,methocarbamol,BRD-A31521121,GNXFOGHNGIVQEH-UHFFFAOYSA-N,M03BA03
COC1C2OCCC2CC2CCC(=O)OC12,methoxsalen,BRD-K63430059,QXKHYNVANLEOEG-UHFFFAOYSA-N,D05BA02
COC1C2OCCC2CC2CCC(=O)OC12,methoxsalen,BRD-K63430059,QXKHYNVANLEOEG-UHFFFAOYSA-N,D05AD02
C[C@](N)(CC1CCC(O)C(O)C1)C(O)=O,methyldopa,BRD-K48578705,CJCSPKMFHVPWAR-JTQLQIEISA-N,
C[N@@+]1(CC2CC2)CC[C@@]23[C@H]4OC5C2C(C[C@@H]1[C@@]3(O)CCC4=O)CCC5O,methylnaltrexone,BRD-K33732501,JVLBPIPGETUEET-RESYIPQXSA-O,
C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12,methylprednisolone,BRD-A53176877,VHRSUDSXCMQTMA-IETLARDKSA-N,D07AA01
C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12,methylprednisolone,BRD-A53176877,VHRSUDSXCMQTMA-IETLARDKSA-N,D10AA02
C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12,methylprednisolone,BRD-A53176877,VHRSUDSXCMQTMA-IETLARDKSA-N,H02AB04
COC(=O)C=CC(=O)N(CCCCNCC1=CC=C(C=C1)COC(=O)NC2=CC=CC3=CC=CC=C32)O,methylstat,BRD-K52560704,MUJOCHRZXRZONW-UHFFFAOYSA-N,
CN1CCCC(CC2C3CCCCC3SC3CCCCC23)C1,metixene,BRD-A33711280,MJFJKKXQDNNUJF-UHFFFAOYSA-N,N04AA03
CCN(CC)CCNC(=O)C1CC(CL)C(N)CC1OC,metoclopramide,BRD-K75641298,TTWJBBZEZQICBI-UHFFFAOYSA-N,A03FA01
CC1NC2CC(CL)C(CC2C(=O)N1C1CCCCC1C)S(N)(=O)=O,metolazone,BRD-A61793559,AQCHWTWZEMGIFD-UHFFFAOYSA-N,C03BA08
COCCC1CCC(OCC(O)CNC(C)C)CC1,metoprolol,BRD-A03623303,IUBSYMUCCVWXPE-UHFFFAOYSA-N,C07AB02
CC1NCC(N1CCO)[N+]([O-])=O,metronidazole,BRD-K52020312,VAOCPAMSLUNLGC-UHFFFAOYSA-N,A01AB17
CC1NCC(N1CCO)[N+]([O-])=O,metronidazole,BRD-K52020312,VAOCPAMSLUNLGC-UHFFFAOYSA-N,G01AF01
CC1NCC(N1CCO)[N+]([O-])=O,metronidazole,BRD-K52020312,VAOCPAMSLUNLGC-UHFFFAOYSA-N,D06BX01
CC1NCC(N1CCO)[N+]([O-])=O,metronidazole,BRD-K52020312,VAOCPAMSLUNLGC-UHFFFAOYSA-N,P01AB01
CC1NCC(N1CCO)[N+]([O-])=O,metronidazole,BRD-K52020312,VAOCPAMSLUNLGC-UHFFFAOYSA-N,J01XD01
OC1CCC(CC1)[C@@H]1CC(=O)C2CCC(O)CC2O1,MF-101,BRD-K34328244,FURUXTVZLHCCNA-AWEZNQCLSA-N,
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1CCCCC1)C=O,MG-132,BRD-K60230970,TZYWCYJVHRLUCT-VABKMULXSA-N,
CN1CNC(C1)-C1CC2NCCC(OC3CCC(NC(=S)NC(=O)CC4CCCCC4)CC3F)C2S1,MGCD-265,BRD-K56277358,UFICVEHDQUKCEA-UHFFFAOYSA-N,
CN1CCN2C(C1)C1CCCCC1CC1CCCCC21,mianserin,BRD-A19661776,UEQUQVLFIPOEMF-UHFFFAOYSA-N,N06AX03
CC(C)S(=O)(=O)NC[C@H](C)C1CCC(CC1)-C1CCC(CCNS(C)(=O)=O)CC1,mibampator,BRD-K42981054,ULRDYYKSPCRXAJ-KRWDZBQOSA-N,
COCC(=O)O[C@]1(CCN(C)CCCC2NC3CCCCC3[NH]2)CCC2CC(F)CCC2[C@@H]1C(C)C,mibefradil,BRD-K09549677,HBNPJJILLOYFJU-VMPREFPWSA-N,C08CX01
CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)C(CL)C1,miconazole,BRD-A82396632,BYBLEWFAAKGYCD-UHFFFAOYSA-N,G01AF04
CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)C(CL)C1,miconazole,BRD-A82396632,BYBLEWFAAKGYCD-UHFFFAOYSA-N,D01AC02
CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)C(CL)C1,miconazole,BRD-A82396632,BYBLEWFAAKGYCD-UHFFFAOYSA-N,A07AC01
CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)C(CL)C1,miconazole,BRD-A82396632,BYBLEWFAAKGYCD-UHFFFAOYSA-N,J02AB01
CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)C(CL)C1,miconazole,BRD-A82396632,BYBLEWFAAKGYCD-UHFFFAOYSA-N,S02AA13
CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)C(CL)C1,miconazole,BRD-A82396632,BYBLEWFAAKGYCD-UHFFFAOYSA-N,A01AB09
COC1CCC(OC)C(C1)C(O)CNC(=O)CN,midodrine,BRD-A79981887,PTKSEFOSCHHMPD-UHFFFAOYSA-N,C01CA17
CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3CCCCC3C3C4CNC(=O)C4C4C5CCCCC5N2C4C13)N(C)C(=O)C1CCCCC1,midostaurin,BRD-K13646352,BMGQWWVMWDBQGC-IIFHNQTCSA-N,L01XE39
COP(=O)(OC)OC(C1CCC(CL)CC1)P(=O)(OC)OC,mifobate,BRD-A72066420,VQHUQHAPWMNBLP-UHFFFAOYSA-N,
OCCN1C[C@@H](O)[C@@H](O)C(O)C1CO,miglitol,BRD-A63310107,IBAQFPQHRJAVAV-WMEPKMGJSA-N,A10BF02
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,miglustat,BRD-K33251802,UQRORFVVSGFNRO-UTINFBMNSA-N,A16AX06
