,smiles,name,id,inchi_key,atc
2416,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,D10AA03
2417,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,S03BA01
2418,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,D07XB05
2419,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,S02BA06
2420,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,S01CB01
2421,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,R01AD03
2422,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,A01AC02
2423,CCN[C@@H](C)CC1CCCC(C1)C(F)(F)F,dexfenfluramine,BRD-K58626373,DBGIVFWFUFKIQN-VIFPVBQESA-N,A08AA04
2424,COC1CCC2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)C2C1,dextromethorphan,BRD-K33211335,MKXZASYAUGDDCJ-NJAFHUGGSA-N,R05DA09
2425,CC(=O)OC1CCCC2C(=O)C3CC(CC(OC(C)=O)C3C(=O)C12)C(O)=O,diacerein,BRD-K69122748,TYNLGDBUJLVSMA-UHFFFAOYSA-N,M01AX21
2426,CN1C2CCC(CL)CC2C(=NCC1=O)C1CCCCC1,diazepam,BRD-K16508793,AAOVKJBEBIDNHE-UHFFFAOYSA-N,N05BA01
2427,CC1=NC2CCC(CL)CC2S(=O)(=O)N1,diazoxide,BRD-K73109821,GDLBFKVLRPITMI-UHFFFAOYSA-N,C02DA01
2428,CC1=NC2CCC(CL)CC2S(=O)(=O)N1,diazoxide,BRD-K73109821,GDLBFKVLRPITMI-UHFFFAOYSA-N,V03AH01
2429,OC(=O)CC1CCCCC1NC1C(CL)CCCC1CL,diclofenac,BRD-K08252256,DCOPUUMXTXDBNB-UHFFFAOYSA-N,D11AX18
2430,OC(=O)CC1CCCCC1NC1C(CL)CCCC1CL,diclofenac,BRD-K08252256,DCOPUUMXTXDBNB-UHFFFAOYSA-N,M01AB05
2431,OC(=O)CC1CCCCC1NC1C(CL)CCCC1CL,diclofenac,BRD-K08252256,DCOPUUMXTXDBNB-UHFFFAOYSA-N,M02AA15
2432,OC(=O)CC1CCCCC1NC1C(CL)CCCC1CL,diclofenac,BRD-K08252256,DCOPUUMXTXDBNB-UHFFFAOYSA-N,S01BC03
2433,CC1ONC(C1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-C1C(CL)CCCC1CL,dicloxacillin,BRD-K05673000,YFAGHNZHGGCZAX-JKIFEVAISA-N,J01CF01
2434,OC1C(CC2C(O)C3CCCCC3OC2=O)C(=O)OC2CCCCC12,dicoumarol,BRD-K82236179,DOBMPNYZJYQDGZ-UHFFFAOYSA-N,B01AA01
2435,C[C@@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,dienogest,BRD-K64504314,AZFLJNIPTRTECV-IYWMVGAKSA-N,G03DB08
2436,CC\C(C1CCC(O)CC1)=C(\CC)C1CCC(O)CC1,diethylstilbestrol,BRD-K45330754,RGLYKWWBQGJZGM-ISLYRVAYSA-N,L02AA01
2437,CC\C(C1CCC(O)CC1)=C(\CC)C1CCC(O)CC1,diethylstilbestrol,BRD-K45330754,RGLYKWWBQGJZGM-ISLYRVAYSA-N,G03CC05
2438,CC\C(C1CCC(O)CC1)=C(\CC)C1CCC(O)CC1,diethylstilbestrol,BRD-K45330754,RGLYKWWBQGJZGM-ISLYRVAYSA-N,G03CB02
2439,OC(=O)C1CC(CCC1O)-C1CCC(F)CC1F,diflunisal,BRD-K22031190,HUPFGZXOMWLGNK-UHFFFAOYSA-N,N02BA11
2440,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CCC5C4C[C@@H](O)[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,digoxin,BRD-A94756469,LTMHDMANZUZIPE-QVYPYPLASA-N,C01AA05
2441,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](CC4C[NH]C5CCCC3C45)N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3CCCCC3)N2C1=O,dihydroergocristine,BRD-K97440753,DEQITUUQPICUMR-HJPBWRTMSA-N,C04AE04
2442,CN1C[C@@H](C[C@H]2[C@H]1CC1C[NH]C3CCCC2C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3CCCCC3)N2C1=O,dihydroergotamine,BRD-K72166146,LUZRJRNZXALNLM-JGRZULCMSA-N,N02CA01
2443,COC1CC(CC(OC)C1OC)C(=O)OCCCN1CCCN(CCCOC(=O)C2CC(OC)C(OC)C(OC)C2)CC1,dilazep,BRD-K48722258,QVZCXCJXTMIDME-UHFFFAOYSA-N,C01DX10
2444,COC1CCC(CC1)C1SC2CCCCC2N(CCN(C)C)C(=O)C1OC(C)=O,diltiazem,BRD-A69636825,HSUGRBWQSSZJOP-UHFFFAOYSA-N,C08DB01
2445,COC1CCC(CC1)C1SC2CCCCC2N(CCN(C)C)C(=O)C1OC(C)=O,diltiazem,BRD-A69636825,HSUGRBWQSSZJOP-UHFFFAOYSA-N,C05AE03
2446,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,dinoprost,BRD-K81672972,PXGPLTODNUVGFL-YNNPMVKQSA-N,G02AD01
2447,COC1CCC(CC1O)-C1CC(=O)C2C(O)CC(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC2O1,diosmin,BRD-K94436377,GZSOSUNBTXMUFQ-YFAPSIMESA-N,C05CA03
2448,CN1CCC(CC1)OC(C1CCCCC1)C1CCCCC1,diphenylpyraline,BRD-K22936972,OWQUZNMMYNAXSL-UHFFFAOYSA-N,R06AA07
2449,OCCN(CCO)C1NC(N2CCCCC2)C2NC(NC(N3CCCCC3)C2N1)N(CCO)CCO,dipyridamole,BRD-K86301799,IZEKFCXSFNUWAM-UHFFFAOYSA-N,B01AC07
2450,CC(C)N(CCC(C(N)=O)(C1CCCCC1)C1CCCCN1)C(C)C,disopyramide,BRD-A29734509,UVTNFZQICZKOEM-UHFFFAOYSA-N,C01BA03
2451,CCN(CC)C(=S)SSC(=S)N(CC)CC,disulfiram,BRD-K32744045,AUZONCFQVSMFAP-UHFFFAOYSA-N,N07BB01
2452,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)C2[C@H](OC(=O)C2CCCCC2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3CCCCC3)C(C)=C([C@@H](O)C1=O)C2(C)C,docetaxel,BRD-A05821830,ZDZOTLJHXYCWBA-JXHJHTFNSA-N,L01CD02
2453,O=C(O[C@H]1C[C@@H]2C[C@@H]3C[C@@H](C1)N2CC3=O)C1C[NH]C2CCCCC12,dolasetron,BRD-K34008116,UKTAZPQNNNJVKR-XDQVBPFNSA-N,A04AA04
2454,C[C@H]1CCO[C@H]2CN3CC(C(=O)NCC4CCC(F)CC4F)C(=O)C(O)C3C(=O)N12,dolutegravir,BRD-K36386086,RHWKPHLQXYSBKR-BONVTDFDSA-N,J05AX12
2455,COC1CC2CC(CC3CCN(CC4CCCCC4)CC3)C(=O)C2CC1OC,donepezil,BRD-A49160188,ADEBPBSSDYVVLD-UHFFFAOYSA-N,N06DA02
2456,NCCC1CCC(O)C(O)C1,dopamine,BRD-K43887077,VYFYYTLLBUKUHU-UHFFFAOYSA-N,C01CA04
2457,CCN[C@@H]1C[C@H](C)S(=O)(=O)C2SC(CC12)S(N)(=O)=O,dorzolamide,BRD-K71075609,IAVUPMFITXYVAF-POYBYMJQSA-N,S01EC03
2458,CN(C)CC\C=C1/C2CCCCC2CSC2CCCCC12,dosulepin,BRD-K54759182,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,N06AA16
2459,CCN1CC(CCN2CCOCC2)C(C1=O)(C1CCCCC1)C1CCCCC1,doxapram,BRD-A46179541,XFDJYSQDBULQSI-UHFFFAOYSA-N,R07AB01
2460,COC1CC2NC(NC(N)C2CC1OC)N1CCN(CC1)C(=O)C1COC2CCCCC2O1,doxazosin,BRD-A13188892,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,C02CA04
2461,CN(C)CC\C=C1\C2CCCCC2COC2CCCCC12,doxepin,BRD-K37694030,ODQWQRRAPPTVAG-BOPFTXTBSA-N,N06AA12
2462,CN1C2NCN(CC3OCCO3)C2C(=O)N(C)C1=O,doxofylline,BRD-K70507123,HWXIGFIVGWUZAO-UHFFFAOYSA-N,R03DA11
2463,COC1CCCC2C(=O)C3C(O)C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4C(O)C3C(=O)C12)C(=O)CO,doxorubicin,BRD-K92093830,AOJJSUZBOXZQNB-TZSSRYMLSA-N,L01DB01
2464,C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,doxycycline,BRD-A08545410,VXVNYCRICCVPTD-MULYGRJNSA-N,A01AB22
2465,C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,doxycycline,BRD-A08545410,VXVNYCRICCVPTD-MULYGRJNSA-N,J01AA02
2466,CCCCN(CCCC)CCCOC1CCC(CC1)C(=O)C1C(CCCC)OC2CCC(NS(C)(=O)=O)CC12,dronedarone,BRD-K05524748,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,C01BD07
2467,FC1CCC(CC1)C(=O)CCCN1CCC(=CC1)N1C2CCCCC2[NH]C1=O,droperidol,BRD-K97158071,RMEDXOLNCUSCGS-UHFFFAOYSA-N,N05AD08
2468,C[C@]12CCC3C([C@H]4C[C@H]4C4=CC(=O)CC[C@]34C)C1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1,drospirenone,BRD-A00938334,METQSPRSQINEEU-GGORKCOASA-N,G03AC10
2469,CNCC[C@H](OC1CCCC2CCCCC12)C1CCCS1,duloxetine,BRD-K71103788,ZEUITGRIYCTCEM-KRWDZBQOSA-N,N06AX21
2470,C[C@]12CC[C@@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@H]2C(=O)NC1CC(CCC1C(F)(F)F)C(F)(F)F,dutasteride,BRD-K28984613,JWJOTENAMICLJG-UUJLXMGASA-N,G04CB02
2471,CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)CC1,econazole,BRD-A51820102,LEZWWPYKPKIXLL-UHFFFAOYSA-N,G01AF05
2472,CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)CC1,econazole,BRD-A51820102,LEZWWPYKPKIXLL-UHFFFAOYSA-N,D01AC03
2473,CN(C)C(=O)[C@@H]1CC[C@H](NC(=O)C(=O)NC2CCC(CL)CN2)[C@H](C1)NC(=O)C1NC2CCN(C)CC2S1,edoxaban,BRD-K29322660,HGVDHZBSSITLCT-KMFMINBZSA-N,B01AF03
2474,CCC1CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)[NH]C1=O,edoxudine,BRD-K86892782,XACKNLSZYYIACO-DJLDLDEBSA-N,D06BB09
2475,CC1CC(C)CC(NC(=O)CC2CCC(OC(C)(C)C(O)=O)CC2)C1,efaproxiral,BRD-K37355418,BNFRJXLZYUTIII-UHFFFAOYSA-N,L01XD06
2476,FC(F)(F)[C@]1(OC(=O)NC2CCC(CL)CC12)C#CC1CC1,efavirenz,BRD-K40758068,XPOQHMRABVBWPR-ZDUSSCGKSA-N,J05AG03
2477,NCCCC(N)(C(F)F)C(O)=O,eflornithine,BRD-A96292436,VLCYCQAOQCDTCN-UHFFFAOYSA-N,D11AX16
2478,COC1CC2N(CC(C(O)=O)C(=O)C2CC1CC1CCCC(CL)C1F)[C@H](CO)C(C)C,elvitegravir,BRD-K54472332,JUZYLCPPVHEVSV-LJQANCHMSA-N,J05AX11
2479,CCOCCN1C(NC2CCCCC12)N1CCCN(C)CC1,emedastine,BRD-K15010214,KBUZBQVCBVDWKX-UHFFFAOYSA-N,S01GX06
2480,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1CCC(CL)C(CC2CCC(O[C@H]3CCOC3)CC2)C1,empagliflozin,BRD-K53765467,OBWASQILIWPZMG-QZMOQZSNSA-N,A10BK03
2481,NC1NC(=O)N(CC1F)[C@@H]1CS[C@H](CO)O1,emtricitabine,BRD-K61452026,XQSPYNMVSIKCOC-NTSWFWBYSA-N,J05AF09
2482,CCOC(=O)[C@H](CCC1CCCCC1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,enalapril,BRD-K57545991,GBXSMTUPTTWBMN-XIRDDKMYSA-N,C09AA02
2483,CCN1CC(C(O)=O)C(=O)C2CC(F)C(NC12)N1CCNCC1,enoxacin,BRD-K78113049,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,J01MA04
2484,C[C@]12CC[C@@](C)(C[C@@H]1C1=CC(=O)[C@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(O)=O,enoxolone,BRD-K80535353,MPDGHEJMBKOTSU-AOLSMHRZSA-N,D03AX10
2485,NC1NC(=O)C2NCN([C@H]3C[C@H](O)[C@@H](CO)C3=C)C2[NH]1,entecavir,BRD-K08206212,QDGZDCVAUDNJFG-FXQIFTODSA-N,J05AF10
2486,CNC(=O)C1CCC(CC1F)N1C(=S)N(C(=O)C1(C)C)C1CCC(C#N)C(C1)C(F)(F)F,enzalutamide,BRD-K56851771,WXCXUHSOUPDCQV-UHFFFAOYSA-N,L02BB04
2487,NC1=NCC2N1C1CCCCC1CC1CCCCC21,epinastine,BRD-A98990573,WHWZLSFABNNENI-UHFFFAOYSA-N,R06AX24
2488,NC1=NCC2N1C1CCCCC1CC1CCCCC21,epinastine,BRD-A98990573,WHWZLSFABNNENI-UHFFFAOYSA-N,S01GX10
2489,CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,A01AD01
2490,CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,B02BC09
2491,CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,R01AA14
2492,CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,R03AA01
2493,CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,S01EA01
2494,CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,C01CA24
2495,COC1CCCC2C(=O)C3C(O)C4C[C@](O)(C[C@@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)C4C(O)C3C(=O)C12)C(=O)CO,epirubicin,BRD-K56844688,AOJJSUZBOXZQNB-SQGPBGNMSA-N,L01DB03
2496,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]22CCC(=O)O2)[C@H]13,eplerenone,BRD-K19761926,JUKPWJGBANNWMW-VWBFHTRKSA-N,C03DA04
2497,NC(=N)NCCCCC1NC(=O)CCSSCC(NC(=O)C2CCCN2C(=O)C(CC2C[NH]C3CCCCC23)NC(=O)C(CC(O)=O)NC(=O)CNC1=O)C(N)=O,eptifibatide,BRD-A90547603,CZKPOZZJODAYPZ-UHFFFAOYSA-N,B01AC16
2498,COCCOC1CC2NCNC(NC3CCCC(C3)C#C)C2CC1OCCOC,erlotinib,BRD-K70401845,AAKJLRGGTJKAMG-UHFFFAOYSA-N,L01XE03
2499,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,erythromycin,BRD-K63550407,ULGZDMOVFRHVEP-RWJQBGPGSA-N,S01AA17
2500,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,erythromycin,BRD-K63550407,ULGZDMOVFRHVEP-RWJQBGPGSA-N,D10AF02
2501,CN(C)CCC[C@]1(OCC2CC(CCC12)C#N)C1CCC(F)CC1,escitalopram,BRD-K70301876,WSEQXVZVJXJVFP-FQEVSTJZSA-N,N06AB10
2502,COC(=O)CCC1CCC(OCC(O)CNC(C)C)CC1,esmolol,BRD-A07395371,AQNDDEOPVVGCPG-UHFFFAOYSA-N,C07AB09
2503,COC1CCC2NC([NH]C2C1)S(=O)CC1NCC(C)C(OC)C1C,omeprazole,BRD-A55962179,SUBDBMMJDZJVOS-UHFFFAOYSA-N,A02BC01
2504,C[C@]12CCC3C(CCC4CC(O)CCC34)C1CC[C@@H]2O,estradiol,BRD-A18917088,VOXZDWNPVJITMN-PAOLREHBSA-N,G03CA03
2505,C[C@]12CCC3C(CCC4CC(OC(=O)N(CCCL)CCCL)CCC34)C1CC[C@@H]2O,estramustine,BRD-A70858459,FRPJXPJMRWBBIH-ZZSVNSIZSA-N,L01XX11
2506,C[C@]12CCC3C(CCC4CC(O)CCC34)C1C[C@@H](O)[C@@H]2O,estriol,BRD-A18620900,PROQIPRRNZUXQM-YDGSGPMOSA-N,G03CC06
2507,C[C@]12CCC3C(CCC4CC(O)CCC34)C1C[C@@H](O)[C@@H]2O,estriol,BRD-A18620900,PROQIPRRNZUXQM-YDGSGPMOSA-N,G03CA04
2508,C[C@]12CCC3C(CCC4CC(O)CCC34)C1CCC2=O,estrone,BRD-A37959677,DNXHEGUUPJUMQT-GUZDXLFXSA-N,G03CC04
2509,C[C@]12CCC3C(CCC4CC(O)CCC34)C1CCC2=O,estrone,BRD-A37959677,DNXHEGUUPJUMQT-GUZDXLFXSA-N,G03CA07
2510,CCC1CC2C(S1)-N1C(C)NNC1CN=C2C1CCCCC1CL,etizolam,BRD-K68232413,VMZUTJCNQWMAGF-UHFFFAOYSA-N,N05BA19
2511,CCC1CCCC2C3CCOC(CC)(CC(O)=O)C3[NH]C12,etodolac,BRD-A74667430,NNYBQONXHNTVIJ-UHFFFAOYSA-N,M01AB08
2512,OCCOCCOC(=O)C1CCCCC1NC1CCCC(C1)C(F)(F)F,etofenamate,BRD-K73541271,XILVEPYQJIOVNB-UHFFFAOYSA-N,M02AA06
2513,CCOC(=O)C1CNCN1C(C)C1CCCCC1,etomidate,BRD-A54880345,NPUKDXXFDDZOKR-UHFFFAOYSA-N,N01AX07
2514,COC1CC(CC(OC)C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)C2CC3OCOC3CC12,etoposide,BRD-K37798499,VJJPUSNTGOMMGY-MRVIYFEKSA-N,L01CB01
2515,COC1CC(CC(OC)C1O)[C@H]1[C@@H]2C(COC2=O)C(OC2O[C@@H]3COC(C)O[C@H]3[C@H](O)[C@H]2O)C2CC3OCOC3CC12,etoposide,BRD-A33280134,VJJPUSNTGOMMGY-GEGAHKOSSA-N,L01CB01
2516,CC1CCC(CN1)-C1NCC(CL)CC1-C1CCC(CC1)S(C)(=O)=O,etoricoxib,BRD-K54770957,MNJVRJDLRVPLFE-UHFFFAOYSA-N,M01AH05
2517,CC1CC(CC(C)C1OC1NC(NC2CCC(CC2)C#N)NC(N)C1BR)C#N,etravirine,BRD-K74717603,PYGWGZALEOIKDF-UHFFFAOYSA-N,J05AG04
2518,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC,everolimus,BRD-A25736793,HKVAMNSJSFKALM-UHFFFAOYSA-N,L04AA18
2519,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC,everolimus,BRD-A25736793,HKVAMNSJSFKALM-UHFFFAOYSA-N,L01XE10
2520,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,everolimus,BRD-K13514097,HKVAMNSJSFKALM-GKUWKFKPSA-N,L04AA18
2521,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,everolimus,BRD-K13514097,HKVAMNSJSFKALM-GKUWKFKPSA-N,L01XE10
2522,CO[C@@H]1C[C@H](C[C@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,everolimus,BRD-K13154216,HKVAMNSJSFKALM-MUKRYTAKSA-N,L04AA18
2523,CO[C@@H]1C[C@H](C[C@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,everolimus,BRD-K13154216,HKVAMNSJSFKALM-MUKRYTAKSA-N,L01XE10
2524,C[C@]12CCC3C(CC(=C)C4=CC(=O)C=C[C@]34C)C1CCC2=O,exemestane,BRD-A73741725,BFYIZQONLCFLEV-VQIOPMHJSA-N,L02BG06
2525,CC(=O)OCC(CCN1CNC2CNC(N)NC12)COC(C)=O,famciclovir,BRD-K45033733,GGXKWVWZWMLJEH-UHFFFAOYSA-N,S01AD07
2526,CC(=O)OCC(CCN1CNC2CNC(N)NC12)COC(C)=O,famciclovir,BRD-K45033733,GGXKWVWZWMLJEH-UHFFFAOYSA-N,J05AB09
2527,NC(N)=NC1NC(CSCC\C(N)=N/S(N)(=O)=O)CS1,famotidine,BRD-K00673382,XUFQPHANEAPEMJ-UHFFFAOYSA-N,A02BA03
2528,CC(O)C1C2SC(C3CCCO3)=C(N2C1=O)C(O)=O,faropenem,BRD-A49622760,HGGAKXAHAYOLDJ-UHFFFAOYSA-N,J01DI03
2529,O=S(=O)(N1CCCNCC1)C1CCCC2CNCCC12,fasudil,BRD-K76617868,NGOGFTYYXHNFQH-UHFFFAOYSA-N,C04AX32
2530,CC(C)COC1CCC(CC1C#N)-C1NC(C)C(S1)C(O)=O,febuxostat,BRD-K48367671,BQSJTQLCZDPROO-UHFFFAOYSA-N,M04AA03
2531,NC(=O)OCC(COC(N)=O)C1CCCCC1,felbamate,BRD-K99107520,WKGXYQFOCVYPAC-UHFFFAOYSA-N,N03AX10
2532,OC(=O)CC1CCC(CC1)-C1CCCCC1,felbinac,BRD-K91740057,QRZAKQDHEVVFRX-UHFFFAOYSA-N,M02AA08
2533,CCOC(=O)C1=C(C)NC(C)=C(C1C1CCCC(CL)C1CL)C(=O)OC,felodipine,BRD-A30815329,RZTAMFZIAATZDJ-UHFFFAOYSA-N,C08CA02
2534,OC1CCC(CC1)C1CNCCC2C(CL)C(O)C(O)CC12,fenoldopam,BRD-A50684349,TVURRHSHRRELCG-UHFFFAOYSA-N,C01CA19
2535,CC(CC1CCC(O)CC1)NCC(O)C1CC(O)CC(O)C1,fenoterol,BRD-A97104540,LSLYOANBFKQKPT-UHFFFAOYSA-N,G02CA03
2536,CC(CC1CCC(O)CC1)NCC(O)C1CC(O)CC(O)C1,fenoterol,BRD-A97104540,LSLYOANBFKQKPT-UHFFFAOYSA-N,R03AC04
2537,CC(CC1CCC(O)CC1)NCC(O)C1CC(O)CC(O)C1,fenoterol,BRD-A97104540,LSLYOANBFKQKPT-UHFFFAOYSA-N,R03CC04
2538,OC(=O)CC1SC(NC1-C1CCC(CL)CC1)-C1CCCCC1,fentiazac,BRD-K16077845,JIEKMACRVQTPRC-UHFFFAOYSA-N,M02AA14
2539,OC(=O)CC1SC(NC1-C1CCC(CL)CC1)-C1CCCCC1,fentiazac,BRD-K16077845,JIEKMACRVQTPRC-UHFFFAOYSA-N,M01AB10
2540,CLC1CCC(C(CN2CCNC2)OCC2CCC(SC3CCCCC3)CC2)C(CL)C1,fenticonazole,BRD-A33697453,ZCJYUTQZBAIHBS-UHFFFAOYSA-N,G01AF12
2541,CLC1CCC(C(CN2CCNC2)OCC2CCC(SC3CCCCC3)CC2)C(CL)C1,fenticonazole,BRD-A33697453,ZCJYUTQZBAIHBS-UHFFFAOYSA-N,D01AC12
2542,CC(C)(C(O)=O)C1CCC(CC1)C(O)CCCN1CCC(CC1)C(O)(C1CCCCC1)C1CCCCC1,fexofenadine,BRD-A73368467,RWTNPBWLLIMQHL-UHFFFAOYSA-N,R06AX26
